lat,lon,elevation,time,speed,source
47.6084682,19.1469189,158.06,2025-10-20 12:50:59.076000+00:00,,20251020-001.gpx
47.6084755,19.1469214,158.05,2025-10-20 12:50:59.284000+00:00,,20251020-001.gpx
47.6084828,19.1469237,158.04,2025-10-20 12:50:59.485000+00:00,,20251020-001.gpx
47.6084901,19.146926,158.03,2025-10-20 12:50:59.687000+00:00,,20251020-001.gpx
47.6084973,19.1469283,158.02,2025-10-20 12:50:59.887000+00:00,,20251020-001.gpx
47.6085044,19.1469305,158.02,2025-10-20 12:51:00.087000+00:00,,20251020-001.gpx
47.6085117,19.1469328,158.02,2025-10-20 12:51:00.292000+00:00,,20251020-001.gpx
47.6085187,19.1469351,158.02,2025-10-20 12:51:00.494000+00:00,,20251020-001.gpx
47.6085237,19.1469368,158.01,2025-10-20 12:51:00.636000+00:00,,20251020-001.gpx
47.6085316,19.1469396,158.01,2025-10-20 12:51:00.861000+00:00,,20251020-001.gpx
47.6085386,19.1469422,158.01,2025-10-20 12:51:01.065000+00:00,,20251020-001.gpx
47.6085459,19.1469448,158.01,2025-10-20 12:51:01.277000+00:00,,20251020-001.gpx
47.6085529,19.1469472,158.01,2025-10-20 12:51:01.480000+00:00,,20251020-001.gpx
47.6085599,19.1469495,158.01,2025-10-20 12:51:01.680000+00:00,,20251020-001.gpx
47.608567,19.1469519,158.0,2025-10-20 12:51:01.883000+00:00,,20251020-001.gpx
47.6085739,19.1469542,158.0,2025-10-20 12:51:02.085000+00:00,,20251020-001.gpx
47.6085808,19.1469566,158.0,2025-10-20 12:51:02.287000+00:00,,20251020-001.gpx
47.6085876,19.1469588,157.99,2025-10-20 12:51:02.487000+00:00,,20251020-001.gpx
47.6085946,19.1469608,157.99,2025-10-20 12:51:02.688000+00:00,,20251020-001.gpx
47.6086017,19.1469627,158.0,2025-10-20 12:51:02.889000+00:00,,20251020-001.gpx
47.608609,19.1469644,158.0,2025-10-20 12:51:03.090000+00:00,,20251020-001.gpx
47.6086164,19.1469659,158.0,2025-10-20 12:51:03.293000+00:00,,20251020-001.gpx
47.6086239,19.1469675,157.99,2025-10-20 12:51:03.496000+00:00,,20251020-001.gpx
47.6086313,19.1469689,157.97,2025-10-20 12:51:03.697000+00:00,,20251020-001.gpx
47.6086369,19.14697,157.96,2025-10-20 12:51:03.858000+00:00,,20251020-001.gpx
47.6086455,19.1469718,157.93,2025-10-20 12:51:04.099000+00:00,,20251020-001.gpx
47.6086525,19.1469731,157.83,2025-10-20 12:51:04.304000+00:00,,20251020-001.gpx
47.6086581,19.146974,157.64,2025-10-20 12:51:04.485000+00:00,,20251020-001.gpx
47.6086632,19.1469748,157.34,2025-10-20 12:51:04.706000+00:00,,20251020-001.gpx
47.608666,19.1469749,157.05,2025-10-20 12:51:04.908000+00:00,,20251020-001.gpx
47.6086674,19.1469745,156.79,2025-10-20 12:51:05.109000+00:00,,20251020-001.gpx
47.6086678,19.1469737,156.54,2025-10-20 12:51:05.316000+00:00,,20251020-001.gpx
47.6086672,19.1469729,156.31,2025-10-20 12:51:05.517000+00:00,,20251020-001.gpx
47.6086659,19.1469724,156.1,2025-10-20 12:51:05.716000+00:00,,20251020-001.gpx
47.6086641,19.146972,155.91,2025-10-20 12:51:05.917000+00:00,,20251020-001.gpx
47.6086619,19.1469718,155.71,2025-10-20 12:51:06.117000+00:00,,20251020-001.gpx
47.6086592,19.1469717,155.52,2025-10-20 12:51:06.324000+00:00,,20251020-001.gpx
47.6086564,19.1469717,155.34,2025-10-20 12:51:06.528000+00:00,,20251020-001.gpx
47.6086539,19.1469716,155.17,2025-10-20 12:51:06.710000+00:00,,20251020-001.gpx
47.6086509,19.1469716,154.96,2025-10-20 12:51:06.932000+00:00,,20251020-001.gpx
47.608648,19.1469715,154.78,2025-10-20 12:51:07.132000+00:00,,20251020-001.gpx
47.6086453,19.1469713,154.58,2025-10-20 12:51:07.336000+00:00,,20251020-001.gpx
47.6086427,19.1469713,154.37,2025-10-20 12:51:07.537000+00:00,,20251020-001.gpx
47.6086405,19.1469713,154.17,2025-10-20 12:51:07.738000+00:00,,20251020-001.gpx
47.6086386,19.1469715,153.97,2025-10-20 12:51:07.939000+00:00,,20251020-001.gpx
47.608637,19.1469717,153.78,2025-10-20 12:51:08.141000+00:00,,20251020-001.gpx
47.6086359,19.1469718,153.61,2025-10-20 12:51:08.312000+00:00,,20251020-001.gpx
47.6086345,19.1469717,153.41,2025-10-20 12:51:08.512000+00:00,,20251020-001.gpx
47.6086333,19.1469718,153.19,2025-10-20 12:51:08.733000+00:00,,20251020-001.gpx
47.6086324,19.1469719,153.0,2025-10-20 12:51:08.933000+00:00,,20251020-001.gpx
47.6086317,19.146972,152.81,2025-10-20 12:51:09.133000+00:00,,20251020-001.gpx
47.6086311,19.1469723,152.6,2025-10-20 12:51:09.344000+00:00,,20251020-001.gpx
47.6086308,19.1469724,152.43,2025-10-20 12:51:09.525000+00:00,,20251020-001.gpx
47.6086305,19.1469724,152.21,2025-10-20 12:51:09.745000+00:00,,20251020-001.gpx
47.6086303,19.1469722,152.02,2025-10-20 12:51:09.926000+00:00,,20251020-001.gpx
47.6086302,19.146972,151.81,2025-10-20 12:51:10.126000+00:00,,20251020-001.gpx
47.6086301,19.1469715,151.57,2025-10-20 12:51:10.350000+00:00,,20251020-001.gpx
47.6086301,19.146971,151.37,2025-10-20 12:51:10.550000+00:00,,20251020-001.gpx
47.6086303,19.1469707,151.17,2025-10-20 12:51:10.750000+00:00,,20251020-001.gpx
47.6086305,19.1469705,150.98,2025-10-20 12:51:10.951000+00:00,,20251020-001.gpx
47.6086309,19.1469705,150.78,2025-10-20 12:51:11.152000+00:00,,20251020-001.gpx
47.6086314,19.1469706,150.58,2025-10-20 12:51:11.358000+00:00,,20251020-001.gpx
47.6086318,19.1469709,150.38,2025-10-20 12:51:11.558000+00:00,,20251020-001.gpx
47.6086322,19.1469713,150.19,2025-10-20 12:51:11.759000+00:00,,20251020-001.gpx
47.6086327,19.1469717,150.0,2025-10-20 12:51:11.961000+00:00,,20251020-001.gpx
47.6086331,19.146972,149.8,2025-10-20 12:51:12.163000+00:00,,20251020-001.gpx
47.6086335,19.1469722,149.62,2025-10-20 12:51:12.345000+00:00,,20251020-001.gpx
47.6086339,19.1469724,149.44,2025-10-20 12:51:12.527000+00:00,,20251020-001.gpx
47.6086345,19.1469728,149.22,2025-10-20 12:51:12.750000+00:00,,20251020-001.gpx
47.608635,19.1469734,149.04,2025-10-20 12:51:12.952000+00:00,,20251020-001.gpx
47.6086354,19.1469742,148.86,2025-10-20 12:51:13.155000+00:00,,20251020-001.gpx
47.6086356,19.146975,148.66,2025-10-20 12:51:13.362000+00:00,,20251020-001.gpx
47.6086357,19.1469757,148.46,2025-10-20 12:51:13.566000+00:00,,20251020-001.gpx
47.6086358,19.1469763,148.24,2025-10-20 12:51:13.769000+00:00,,20251020-001.gpx
47.6086359,19.1469768,148.01,2025-10-20 12:51:13.971000+00:00,,20251020-001.gpx
47.608636,19.1469771,147.81,2025-10-20 12:51:14.152000+00:00,,20251020-001.gpx
47.608636,19.1469772,147.59,2025-10-20 12:51:14.356000+00:00,,20251020-001.gpx
47.608636,19.1469771,147.37,2025-10-20 12:51:14.559000+00:00,,20251020-001.gpx
47.608636,19.1469767,147.14,2025-10-20 12:51:14.762000+00:00,,20251020-001.gpx
47.6086359,19.1469763,146.92,2025-10-20 12:51:14.964000+00:00,,20251020-001.gpx
47.6086357,19.1469757,146.71,2025-10-20 12:51:15.166000+00:00,,20251020-001.gpx
47.6086356,19.1469753,146.55,2025-10-20 12:51:15.331000+00:00,,20251020-001.gpx
47.6086355,19.1469746,146.31,2025-10-20 12:51:15.573000+00:00,,20251020-001.gpx
47.6086355,19.146974,146.09,2025-10-20 12:51:15.775000+00:00,,20251020-001.gpx
47.6086354,19.1469735,145.87,2025-10-20 12:51:15.977000+00:00,,20251020-001.gpx
47.6086353,19.146973,145.67,2025-10-20 12:51:16.159000+00:00,,20251020-001.gpx
47.6086352,19.1469725,145.47,2025-10-20 12:51:16.352000+00:00,,20251020-001.gpx
47.6086352,19.1469722,145.28,2025-10-20 12:51:16.532000+00:00,,20251020-001.gpx
47.6086351,19.1469717,145.05,2025-10-20 12:51:16.752000+00:00,,20251020-001.gpx
47.608635,19.1469713,144.88,2025-10-20 12:51:16.913000+00:00,,20251020-001.gpx
47.6086348,19.1469708,144.62,2025-10-20 12:51:17.153000+00:00,,20251020-001.gpx
47.6086347,19.1469704,144.4,2025-10-20 12:51:17.362000+00:00,,20251020-001.gpx
47.6086345,19.14697,144.2,2025-10-20 12:51:17.563000+00:00,,20251020-001.gpx
47.6086343,19.1469696,144.01,2025-10-20 12:51:17.744000+00:00,,20251020-001.gpx
47.6086342,19.1469692,143.78,2025-10-20 12:51:17.965000+00:00,,20251020-001.gpx
47.6086341,19.146969,143.56,2025-10-20 12:51:18.187000+00:00,,20251020-001.gpx
47.6086341,19.1469691,143.38,2025-10-20 12:51:18.381000+00:00,,20251020-001.gpx
47.6086339,19.1469692,143.17,2025-10-20 12:51:18.584000+00:00,,20251020-001.gpx
47.6086338,19.1469693,142.98,2025-10-20 12:51:18.786000+00:00,,20251020-001.gpx
47.6086335,19.1469693,142.78,2025-10-20 12:51:18.987000+00:00,,20251020-001.gpx
47.6086335,19.1469694,142.59,2025-10-20 12:51:19.191000+00:00,,20251020-001.gpx
47.6086334,19.1469697,142.39,2025-10-20 12:51:19.401000+00:00,,20251020-001.gpx
47.6086332,19.1469699,142.19,2025-10-20 12:51:19.602000+00:00,,20251020-001.gpx
47.6086332,19.1469701,142.01,2025-10-20 12:51:19.783000+00:00,,20251020-001.gpx
47.6086334,19.1469702,141.8,2025-10-20 12:51:20.004000+00:00,,20251020-001.gpx
47.6086336,19.1469703,141.61,2025-10-20 12:51:20.203000+00:00,,20251020-001.gpx
47.6086339,19.1469703,141.4,2025-10-20 12:51:20.413000+00:00,,20251020-001.gpx
47.608634,19.1469703,141.21,2025-10-20 12:51:20.596000+00:00,,20251020-001.gpx
47.6086343,19.1469704,141.03,2025-10-20 12:51:20.778000+00:00,,20251020-001.gpx
47.6086345,19.1469705,140.8,2025-10-20 12:51:20.998000+00:00,,20251020-001.gpx
47.6086347,19.1469708,140.6,2025-10-20 12:51:21.207000+00:00,,20251020-001.gpx
47.6086348,19.1469711,140.4,2025-10-20 12:51:21.408000+00:00,,20251020-001.gpx
47.6086351,19.1469714,140.2,2025-10-20 12:51:21.614000+00:00,,20251020-001.gpx
47.6086354,19.1469716,140.0,2025-10-20 12:51:21.815000+00:00,,20251020-001.gpx
47.6086357,19.1469716,139.79,2025-10-20 12:51:22.016000+00:00,,20251020-001.gpx
47.608636,19.1469718,139.61,2025-10-20 12:51:22.198000+00:00,,20251020-001.gpx
47.6086363,19.1469721,139.39,2025-10-20 12:51:22.405000+00:00,,20251020-001.gpx
47.6086364,19.1469726,139.21,2025-10-20 12:51:22.586000+00:00,,20251020-001.gpx
47.6086363,19.1469731,139.01,2025-10-20 12:51:22.787000+00:00,,20251020-001.gpx
47.608636,19.1469739,138.8,2025-10-20 12:51:23.008000+00:00,,20251020-001.gpx
47.6086357,19.1469744,138.61,2025-10-20 12:51:23.208000+00:00,,20251020-001.gpx
47.6086356,19.1469748,138.43,2025-10-20 12:51:23.391000+00:00,,20251020-001.gpx
47.6086356,19.1469752,138.2,2025-10-20 12:51:23.613000+00:00,,20251020-001.gpx
47.6086357,19.1469755,138.02,2025-10-20 12:51:23.794000+00:00,,20251020-001.gpx
47.6086358,19.1469759,137.82,2025-10-20 12:51:24.014000+00:00,,20251020-001.gpx
47.6086358,19.1469762,137.73,2025-10-20 12:51:24.197000+00:00,,20251020-001.gpx
47.6086358,19.1469764,137.68,2025-10-20 12:51:24.364000+00:00,,20251020-001.gpx
47.6086357,19.1469766,137.56,2025-10-20 12:51:24.586000+00:00,,20251020-001.gpx
47.6086358,19.1469768,137.36,2025-10-20 12:51:24.808000+00:00,,20251020-001.gpx
47.6086358,19.1469771,137.18,2025-10-20 12:51:25.010000+00:00,,20251020-001.gpx
47.6086357,19.1469775,136.98,2025-10-20 12:51:25.212000+00:00,,20251020-001.gpx
47.6086354,19.1469775,136.92,2025-10-20 12:51:25.417000+00:00,,20251020-001.gpx
47.6086352,19.1469772,136.9,2025-10-20 12:51:25.616000+00:00,,20251020-001.gpx
47.6086351,19.146977,136.9,2025-10-20 12:51:25.817000+00:00,,20251020-001.gpx
47.608635,19.1469769,136.9,2025-10-20 12:51:26.019000+00:00,,20251020-001.gpx
47.6086349,19.1469769,136.9,2025-10-20 12:51:26.219000+00:00,,20251020-001.gpx
47.6086349,19.1469768,136.91,2025-10-20 12:51:26.413000+00:00,,20251020-001.gpx
47.6086348,19.1469767,136.91,2025-10-20 12:51:26.618000+00:00,,20251020-001.gpx
47.6086348,19.1469767,136.92,2025-10-20 12:51:26.819000+00:00,,20251020-001.gpx
47.6086349,19.1469767,136.92,2025-10-20 12:51:27.019000+00:00,,20251020-001.gpx
47.6086349,19.1469767,136.92,2025-10-20 12:51:27.220000+00:00,,20251020-001.gpx
47.608635,19.1469767,136.93,2025-10-20 12:51:27.421000+00:00,,20251020-001.gpx
47.608635,19.1469767,136.93,2025-10-20 12:51:27.622000+00:00,,20251020-001.gpx
47.6086351,19.1469768,136.93,2025-10-20 12:51:27.821000+00:00,,20251020-001.gpx
47.6086351,19.1469768,136.94,2025-10-20 12:51:28.022000+00:00,,20251020-001.gpx
47.6086351,19.1469768,136.94,2025-10-20 12:51:28.122000+00:00,,20251020-001.gpx
47.6086351,19.1469768,136.94,2025-10-20 12:51:28.122000+00:00,,20251020-001.gpx
47.6086351,19.1469768,136.94,2025-10-20 12:51:28.122000+00:00,,20251020-001.gpx
47.6086351,19.1469768,136.94,2025-10-20 12:51:28.122000+00:00,,20251020-001.gpx
47.6086351,19.1469768,136.94,2025-10-20 12:51:28.122000+00:00,,20251020-001.gpx
47.6086351,19.1469768,136.94,2025-10-20 12:51:28.122000+00:00,,20251020-001.gpx
47.6086351,19.1469768,136.94,2025-10-20 12:51:29.432000+00:00,,20251020-001.gpx
47.6086351,19.1469767,136.94,2025-10-20 12:51:29.632000+00:00,,20251020-001.gpx
47.6086351,19.1469766,136.94,2025-10-20 12:51:29.832000+00:00,,20251020-001.gpx
47.6086351,19.1469765,136.94,2025-10-20 12:51:30.033000+00:00,,20251020-001.gpx
47.6086351,19.1469764,136.94,2025-10-20 12:51:30.233000+00:00,,20251020-001.gpx
47.608635,19.1469762,136.94,2025-10-20 12:51:30.438000+00:00,,20251020-001.gpx
47.608635,19.1469763,136.95,2025-10-20 12:51:30.638000+00:00,,20251020-001.gpx
47.6086351,19.1469765,136.96,2025-10-20 12:51:30.839000+00:00,,20251020-001.gpx
47.6086353,19.1469769,136.96,2025-10-20 12:51:31.039000+00:00,,20251020-001.gpx
47.6086355,19.1469772,136.97,2025-10-20 12:51:31.240000+00:00,,20251020-001.gpx
47.6086357,19.1469772,136.97,2025-10-20 12:51:31.426000+00:00,,20251020-001.gpx
47.6086357,19.1469772,136.97,2025-10-20 12:51:31.627000+00:00,,20251020-001.gpx
47.6086357,19.1469773,136.98,2025-10-20 12:51:31.826000+00:00,,20251020-001.gpx
47.6086357,19.1469773,136.99,2025-10-20 12:51:32.027000+00:00,,20251020-001.gpx
47.6086357,19.1469774,137.0,2025-10-20 12:51:32.227000+00:00,,20251020-001.gpx
47.6086357,19.1469774,137.01,2025-10-20 12:51:32.431000+00:00,,20251020-001.gpx
47.6086356,19.1469774,137.02,2025-10-20 12:51:32.632000+00:00,,20251020-001.gpx
47.6086356,19.1469773,137.03,2025-10-20 12:51:32.852000+00:00,,20251020-001.gpx
47.6086356,19.1469773,137.04,2025-10-20 12:51:33.032000+00:00,,20251020-001.gpx
47.6086355,19.1469773,137.05,2025-10-20 12:51:33.236000+00:00,,20251020-001.gpx
47.6086355,19.1469773,137.06,2025-10-20 12:51:33.436000+00:00,,20251020-001.gpx
47.6086354,19.1469773,137.07,2025-10-20 12:51:33.637000+00:00,,20251020-001.gpx
47.6086354,19.1469773,137.08,2025-10-20 12:51:33.838000+00:00,,20251020-001.gpx
47.6086353,19.1469773,137.09,2025-10-20 12:51:34.039000+00:00,,20251020-001.gpx
47.6086353,19.1469772,137.1,2025-10-20 12:51:34.239000+00:00,,20251020-001.gpx
47.6086352,19.1469772,137.11,2025-10-20 12:51:34.443000+00:00,,20251020-001.gpx
47.6086352,19.1469772,137.12,2025-10-20 12:51:34.647000+00:00,,20251020-001.gpx
47.6086352,19.1469772,137.13,2025-10-20 12:51:34.848000+00:00,,20251020-001.gpx
47.6086352,19.1469772,137.14,2025-10-20 12:51:35.049000+00:00,,20251020-001.gpx
47.6086351,19.1469772,137.15,2025-10-20 12:51:35.235000+00:00,,20251020-001.gpx
47.6086351,19.1469771,137.17,2025-10-20 12:51:35.436000+00:00,,20251020-001.gpx
47.6086351,19.1469771,137.18,2025-10-20 12:51:35.637000+00:00,,20251020-001.gpx
47.6086351,19.1469771,137.19,2025-10-20 12:51:35.837000+00:00,,20251020-001.gpx
47.608635,19.1469771,137.2,2025-10-20 12:51:36.037000+00:00,,20251020-001.gpx
47.6086351,19.146977,137.22,2025-10-20 12:51:36.238000+00:00,,20251020-001.gpx
47.6086351,19.146977,137.23,2025-10-20 12:51:36.438000+00:00,,20251020-001.gpx
47.6086351,19.146977,137.23,2025-10-20 12:51:36.637000+00:00,,20251020-001.gpx
47.6086351,19.1469771,137.24,2025-10-20 12:51:36.838000+00:00,,20251020-001.gpx
47.6086351,19.1469771,137.25,2025-10-20 12:51:37.037000+00:00,,20251020-001.gpx
47.608635,19.1469771,137.26,2025-10-20 12:51:37.237000+00:00,,20251020-001.gpx
47.608635,19.146977,137.28,2025-10-20 12:51:37.438000+00:00,,20251020-001.gpx
47.608635,19.146977,137.29,2025-10-20 12:51:37.638000+00:00,,20251020-001.gpx
47.608635,19.146977,137.3,2025-10-20 12:51:37.838000+00:00,,20251020-001.gpx
47.608635,19.146977,137.31,2025-10-20 12:51:38.058000+00:00,,20251020-001.gpx
47.608635,19.146977,137.32,2025-10-20 12:51:38.243000+00:00,,20251020-001.gpx
47.608635,19.1469769,137.33,2025-10-20 12:51:38.443000+00:00,,20251020-001.gpx
47.608635,19.1469769,137.34,2025-10-20 12:51:38.646000+00:00,,20251020-001.gpx
47.6086351,19.146977,137.35,2025-10-20 12:51:38.847000+00:00,,20251020-001.gpx
47.6086351,19.146977,137.35,2025-10-20 12:51:39.046000+00:00,,20251020-001.gpx
47.6086351,19.1469771,137.36,2025-10-20 12:51:39.246000+00:00,,20251020-001.gpx
47.6086351,19.1469771,137.37,2025-10-20 12:51:39.447000+00:00,,20251020-001.gpx
47.6086351,19.1469771,137.38,2025-10-20 12:51:39.646000+00:00,,20251020-001.gpx
47.608635,19.1469771,137.38,2025-10-20 12:51:39.846000+00:00,,20251020-001.gpx
47.608635,19.1469771,137.39,2025-10-20 12:51:40.047000+00:00,,20251020-001.gpx
47.608635,19.1469771,137.4,2025-10-20 12:51:40.248000+00:00,,20251020-001.gpx
47.608635,19.1469771,137.4,2025-10-20 12:51:40.448000+00:00,,20251020-001.gpx
47.608635,19.1469771,137.41,2025-10-20 12:51:40.650000+00:00,,20251020-001.gpx
47.608635,19.1469771,137.42,2025-10-20 12:51:40.849000+00:00,,20251020-001.gpx
47.608635,19.1469771,137.42,2025-10-20 12:51:41.050000+00:00,,20251020-001.gpx
47.6086349,19.1469771,137.43,2025-10-20 12:51:41.253000+00:00,,20251020-001.gpx
47.6086349,19.1469771,137.44,2025-10-20 12:51:41.454000+00:00,,20251020-001.gpx
47.608635,19.1469771,137.44,2025-10-20 12:51:41.655000+00:00,,20251020-001.gpx
47.608635,19.1469771,137.45,2025-10-20 12:51:41.855000+00:00,,20251020-001.gpx
47.608635,19.1469771,137.46,2025-10-20 12:51:42.056000+00:00,,20251020-001.gpx
47.608635,19.1469771,137.46,2025-10-20 12:51:42.257000+00:00,,20251020-001.gpx
47.6086351,19.1469771,137.47,2025-10-20 12:51:42.459000+00:00,,20251020-001.gpx
47.6086351,19.146977,137.48,2025-10-20 12:51:42.661000+00:00,,20251020-001.gpx
47.6086351,19.146977,137.49,2025-10-20 12:51:42.862000+00:00,,20251020-001.gpx
47.6086351,19.146977,137.49,2025-10-20 12:51:43.062000+00:00,,20251020-001.gpx
47.6086351,19.146977,137.5,2025-10-20 12:51:43.269000+00:00,,20251020-001.gpx
47.6086351,19.1469769,137.51,2025-10-20 12:51:43.472000+00:00,,20251020-001.gpx
47.6086351,19.1469769,137.51,2025-10-20 12:51:43.673000+00:00,,20251020-001.gpx
47.6086351,19.1469769,137.52,2025-10-20 12:51:43.873000+00:00,,20251020-001.gpx
47.6086351,19.1469769,137.52,2025-10-20 12:51:44.073000+00:00,,20251020-001.gpx
47.6086351,19.1469769,137.53,2025-10-20 12:51:44.275000+00:00,,20251020-001.gpx
47.6086351,19.1469769,137.53,2025-10-20 12:51:44.476000+00:00,,20251020-001.gpx
47.6086352,19.1469768,137.53,2025-10-20 12:51:44.675000+00:00,,20251020-001.gpx
47.6086352,19.1469769,137.54,2025-10-20 12:51:44.876000+00:00,,20251020-001.gpx
47.6086352,19.1469769,137.54,2025-10-20 12:51:45.076000+00:00,,20251020-001.gpx
47.6086352,19.1469769,137.55,2025-10-20 12:51:45.278000+00:00,,20251020-001.gpx
47.6086352,19.1469769,137.55,2025-10-20 12:51:45.479000+00:00,,20251020-001.gpx
47.6086352,19.1469769,137.56,2025-10-20 12:51:45.679000+00:00,,20251020-001.gpx
47.6086353,19.146977,137.56,2025-10-20 12:51:45.880000+00:00,,20251020-001.gpx
47.6086353,19.146977,137.56,2025-10-20 12:51:46.080000+00:00,,20251020-001.gpx
47.6086352,19.146977,137.57,2025-10-20 12:51:46.269000+00:00,,20251020-001.gpx
47.6086352,19.146977,137.58,2025-10-20 12:51:46.469000+00:00,,20251020-001.gpx
47.6086352,19.1469771,137.58,2025-10-20 12:51:46.670000+00:00,,20251020-001.gpx
47.6086352,19.1469771,137.58,2025-10-20 12:51:46.871000+00:00,,20251020-001.gpx
47.6086352,19.1469771,137.58,2025-10-20 12:51:47.071000+00:00,,20251020-001.gpx
47.6086352,19.1469771,137.58,2025-10-20 12:51:47.275000+00:00,,20251020-001.gpx
47.6086352,19.1469771,137.59,2025-10-20 12:51:47.475000+00:00,,20251020-001.gpx
47.6086352,19.1469771,137.59,2025-10-20 12:51:47.675000+00:00,,20251020-001.gpx
47.6086352,19.1469771,137.59,2025-10-20 12:51:47.875000+00:00,,20251020-001.gpx
47.6086352,19.1469771,137.59,2025-10-20 12:51:48.075000+00:00,,20251020-001.gpx
47.6086353,19.1469771,137.6,2025-10-20 12:51:48.277000+00:00,,20251020-001.gpx
47.6086353,19.1469772,137.61,2025-10-20 12:51:48.477000+00:00,,20251020-001.gpx
47.6086353,19.1469772,137.61,2025-10-20 12:51:48.677000+00:00,,20251020-001.gpx
47.6086353,19.1469772,137.61,2025-10-20 12:51:48.877000+00:00,,20251020-001.gpx
47.6086353,19.1469772,137.61,2025-10-20 12:51:49.077000+00:00,,20251020-001.gpx
47.6086353,19.1469772,137.62,2025-10-20 12:51:49.277000+00:00,,20251020-001.gpx
47.6086353,19.1469772,137.62,2025-10-20 12:51:49.478000+00:00,,20251020-001.gpx
47.6086353,19.1469771,137.63,2025-10-20 12:51:49.677000+00:00,,20251020-001.gpx
47.6086353,19.1469771,137.63,2025-10-20 12:51:49.878000+00:00,,20251020-001.gpx
47.6086353,19.1469771,137.63,2025-10-20 12:51:50.077000+00:00,,20251020-001.gpx
47.6086352,19.1469771,137.63,2025-10-20 12:51:50.278000+00:00,,20251020-001.gpx
47.6086352,19.1469771,137.64,2025-10-20 12:51:50.478000+00:00,,20251020-001.gpx
47.6086352,19.1469772,137.64,2025-10-20 12:51:50.678000+00:00,,20251020-001.gpx
47.6086352,19.1469772,137.64,2025-10-20 12:51:50.879000+00:00,,20251020-001.gpx
47.6086352,19.1469773,137.64,2025-10-20 12:51:51.079000+00:00,,20251020-001.gpx
47.6086352,19.1469773,137.65,2025-10-20 12:51:51.263000+00:00,,20251020-001.gpx
47.6086352,19.1469774,137.65,2025-10-20 12:51:51.467000+00:00,,20251020-001.gpx
47.6086352,19.1469774,137.66,2025-10-20 12:51:51.668000+00:00,,20251020-001.gpx
47.6086352,19.1469773,137.66,2025-10-20 12:51:51.869000+00:00,,20251020-001.gpx
47.6086353,19.1469774,137.67,2025-10-20 12:51:52.069000+00:00,,20251020-001.gpx
47.6086353,19.1469774,137.67,2025-10-20 12:51:52.275000+00:00,,20251020-001.gpx
47.6086353,19.1469774,137.67,2025-10-20 12:51:52.478000+00:00,,20251020-001.gpx
47.6086353,19.1469773,137.67,2025-10-20 12:51:52.678000+00:00,,20251020-001.gpx
47.6086352,19.1469773,137.67,2025-10-20 12:51:52.879000+00:00,,20251020-001.gpx
47.6086352,19.1469773,137.67,2025-10-20 12:51:53.079000+00:00,,20251020-001.gpx
47.6086352,19.1469773,137.68,2025-10-20 12:51:53.281000+00:00,,20251020-001.gpx
47.6086353,19.1469773,137.68,2025-10-20 12:51:53.483000+00:00,,20251020-001.gpx
47.6086353,19.1469773,137.68,2025-10-20 12:51:53.683000+00:00,,20251020-001.gpx
47.6086353,19.1469773,137.68,2025-10-20 12:51:53.883000+00:00,,20251020-001.gpx
47.6086353,19.1469773,137.69,2025-10-20 12:51:54.084000+00:00,,20251020-001.gpx
47.6086353,19.1469773,137.7,2025-10-20 12:51:54.287000+00:00,,20251020-001.gpx
47.6086353,19.1469773,137.7,2025-10-20 12:51:54.487000+00:00,,20251020-001.gpx
47.6086353,19.1469772,137.7,2025-10-20 12:51:54.688000+00:00,,20251020-001.gpx
47.6086353,19.1469772,137.7,2025-10-20 12:51:54.888000+00:00,,20251020-001.gpx
47.6086353,19.1469772,137.7,2025-10-20 12:51:55.090000+00:00,,20251020-001.gpx
47.6086353,19.1469772,137.7,2025-10-20 12:51:55.276000+00:00,,20251020-001.gpx
47.6086353,19.1469772,137.7,2025-10-20 12:51:55.477000+00:00,,20251020-001.gpx
47.6086353,19.1469772,137.7,2025-10-20 12:51:55.677000+00:00,,20251020-001.gpx
47.6086353,19.1469772,137.7,2025-10-20 12:51:55.877000+00:00,,20251020-001.gpx
47.6086352,19.1469772,137.7,2025-10-20 12:51:56.077000+00:00,,20251020-001.gpx
47.6086352,19.1469771,137.7,2025-10-20 12:51:56.278000+00:00,,20251020-001.gpx
47.6086352,19.1469771,137.71,2025-10-20 12:51:56.479000+00:00,,20251020-001.gpx
47.6086351,19.1469771,137.71,2025-10-20 12:51:56.678000+00:00,,20251020-001.gpx
47.6086351,19.1469771,137.71,2025-10-20 12:51:56.898000+00:00,,20251020-001.gpx
47.6086351,19.1469771,137.71,2025-10-20 12:51:57.078000+00:00,,20251020-001.gpx
47.6086351,19.1469771,137.71,2025-10-20 12:51:57.280000+00:00,,20251020-001.gpx
47.6086351,19.1469771,137.72,2025-10-20 12:51:57.480000+00:00,,20251020-001.gpx
47.608635,19.146977,137.71,2025-10-20 12:51:57.680000+00:00,,20251020-001.gpx
47.608635,19.146977,137.71,2025-10-20 12:51:57.880000+00:00,,20251020-001.gpx
47.608635,19.1469771,137.72,2025-10-20 12:51:58.080000+00:00,,20251020-001.gpx
47.6086351,19.1469771,137.72,2025-10-20 12:51:58.266000+00:00,,20251020-001.gpx
47.6086351,19.1469771,137.73,2025-10-20 12:51:58.492000+00:00,,20251020-001.gpx
47.6086351,19.1469772,137.73,2025-10-20 12:51:58.693000+00:00,,20251020-001.gpx
47.6086351,19.1469772,137.73,2025-10-20 12:51:58.894000+00:00,,20251020-001.gpx
