time_s,bpf_hz,rpm,bpf_hz_smooth,rpm_smooth
142.592,72.265625,1445.3125,68.359375,1367.1875
142.72,74.21875,1484.375,58.59375,1171.875
142.848,54.6875,1093.75,54.6875,1093.75
142.976,52.734375,1054.6875,52.734375,1054.6875
143.104,50.78125,1015.625,52.734375,1054.6875
143.232,50.78125,1015.625,52.734375,1054.6875
143.36,52.734375,1054.6875,52.734375,1054.6875
143.488,52.734375,1054.6875,52.734375,1054.6875
143.616,68.359375,1367.1875,52.734375,1054.6875
143.744,60.546875,1210.9375,60.546875,1210.9375
143.87199999999999,50.78125,1015.625,60.546875,1210.9375
144.0,66.40625,1328.125,60.546875,1210.9375
144.128,78.125,1562.5,60.546875,1210.9375
144.256,52.734375,1054.6875,66.40625,1328.125
144.384,52.734375,1054.6875,76.171875,1523.4375
144.512,78.125,1562.5,76.171875,1523.4375
144.64,78.125,1562.5,76.171875,1523.4375
144.768,76.171875,1523.4375,78.125,1562.5
144.896,52.734375,1054.6875,78.125,1562.5
145.024,78.125,1562.5,76.171875,1523.4375
145.152,78.125,1562.5,76.171875,1523.4375
145.28,52.734375,1054.6875,78.125,1562.5
145.408,52.734375,1054.6875,78.125,1562.5
145.536,78.125,1562.5,78.125,1562.5
145.664,78.125,1562.5,78.125,1562.5
145.792,78.125,1562.5,78.125,1562.5
145.92,78.125,1562.5,78.125,1562.5
146.048,74.21875,1484.375,78.125,1562.5
146.176,72.265625,1445.3125,78.125,1562.5
146.304,78.125,1562.5,78.125,1562.5
146.432,78.125,1562.5,78.125,1562.5
146.56,78.125,1562.5,78.125,1562.5
146.688,78.125,1562.5,78.125,1562.5
146.816,78.125,1562.5,78.125,1562.5
146.944,78.125,1562.5,78.125,1562.5
147.072,78.125,1562.5,78.125,1562.5
147.2,78.125,1562.5,78.125,1562.5
147.328,70.3125,1406.25,78.125,1562.5
147.456,78.125,1562.5,78.125,1562.5
147.584,78.125,1562.5,78.125,1562.5
147.712,78.125,1562.5,78.125,1562.5
147.84,50.78125,1015.625,78.125,1562.5
147.968,76.171875,1523.4375,76.171875,1523.4375
148.096,78.125,1562.5,58.59375,1171.875
148.224,58.59375,1171.875,54.6875,1093.75
148.352,52.734375,1054.6875,54.6875,1093.75
148.48,52.734375,1054.6875,54.6875,1093.75
148.608,54.6875,1093.75,54.6875,1093.75
148.736,54.6875,1093.75,54.6875,1093.75
148.864,74.21875,1484.375,54.6875,1093.75
148.992,50.78125,1015.625,54.6875,1093.75
149.12,54.6875,1093.75,54.6875,1093.75
149.248,54.6875,1093.75,54.6875,1093.75
149.376,54.6875,1093.75,54.6875,1093.75
149.504,62.5,1250.0,54.6875,1093.75
149.632,76.171875,1523.4375,54.6875,1093.75
149.76,76.171875,1523.4375,54.6875,1093.75
149.888,54.6875,1093.75,62.5,1250.0
150.016,52.734375,1054.6875,54.6875,1093.75
150.144,54.6875,1093.75,54.6875,1093.75
150.272,70.3125,1406.25,54.6875,1093.75
150.4,54.6875,1093.75,58.59375,1171.875
150.528,60.546875,1210.9375,58.59375,1171.875
150.656,58.59375,1171.875,60.546875,1210.9375
150.784,58.59375,1171.875,58.59375,1171.875
150.912,60.546875,1210.9375,60.546875,1210.9375
151.04,60.546875,1210.9375,60.546875,1210.9375
151.168,54.6875,1093.75,60.546875,1210.9375
151.296,60.546875,1210.9375,60.546875,1210.9375
151.424,74.21875,1484.375,60.546875,1210.9375
151.552,74.21875,1484.375,54.6875,1093.75
151.68,54.6875,1093.75,60.546875,1210.9375
151.808,54.6875,1093.75,70.3125,1406.25
151.936,54.6875,1093.75,58.59375,1171.875
152.064,72.265625,1445.3125,58.59375,1171.875
152.192,70.3125,1406.25,70.3125,1406.25
152.32,58.59375,1171.875,72.265625,1445.3125
152.448,74.21875,1484.375,74.21875,1484.375
152.576,74.21875,1484.375,74.21875,1484.375
152.704,74.21875,1484.375,74.21875,1484.375
152.832,82.03125,1640.625,74.21875,1484.375
152.96,66.40625,1328.125,74.21875,1484.375
153.088,54.6875,1093.75,66.40625,1328.125
153.216,54.6875,1093.75,62.5,1250.0
153.344,74.21875,1484.375,62.5,1250.0
153.472,50.78125,1015.625,62.5,1250.0
153.6,62.5,1250.0,66.40625,1328.125
153.728,74.21875,1484.375,66.40625,1328.125
153.856,74.21875,1484.375,66.40625,1328.125
153.984,66.40625,1328.125,74.21875,1484.375
154.112,50.78125,1015.625,74.21875,1484.375
154.24,74.21875,1484.375,66.40625,1328.125
154.368,74.21875,1484.375,66.40625,1328.125
154.496,54.6875,1093.75,54.6875,1093.75
154.624,66.40625,1328.125,54.6875,1093.75
154.752,50.78125,1015.625,50.78125,1015.625
154.88,50.78125,1015.625,50.78125,1015.625
155.008,50.78125,1015.625,50.78125,1015.625
155.136,50.78125,1015.625,50.78125,1015.625
155.264,50.78125,1015.625,50.78125,1015.625
155.392,50.78125,1015.625,50.78125,1015.625
155.52,50.78125,1015.625,50.78125,1015.625
155.648,52.734375,1054.6875,52.734375,1054.6875
155.776,54.6875,1093.75,52.734375,1054.6875
155.904,52.734375,1054.6875,52.734375,1054.6875
156.032,72.265625,1445.3125,52.734375,1054.6875
156.16,60.546875,1210.9375,54.6875,1093.75
156.288,52.734375,1054.6875,60.546875,1210.9375
156.416,50.78125,1015.625,60.546875,1210.9375
156.544,74.21875,1484.375,60.546875,1210.9375
156.672,74.21875,1484.375,52.734375,1054.6875
156.8,50.78125,1015.625,52.734375,1054.6875
156.928,60.546875,1210.9375,58.59375,1171.875
157.056,52.734375,1054.6875,58.59375,1171.875
157.184,50.78125,1015.625,56.640625,1132.8125
157.312,58.59375,1171.875,58.59375,1171.875
157.44,58.59375,1171.875,58.59375,1171.875
157.568,56.640625,1132.8125,58.59375,1171.875
157.696,74.21875,1484.375,58.59375,1171.875
157.824,74.21875,1484.375,56.640625,1132.8125
157.952,52.734375,1054.6875,52.734375,1054.6875
158.08,52.734375,1054.6875,52.734375,1054.6875
158.208,52.734375,1054.6875,52.734375,1054.6875
158.336,50.78125,1015.625,52.734375,1054.6875
158.464,52.734375,1054.6875,52.734375,1054.6875
158.592,54.6875,1093.75,52.734375,1054.6875
158.72,52.734375,1054.6875,52.734375,1054.6875
158.848,74.21875,1484.375,52.734375,1054.6875
158.976,50.78125,1015.625,50.78125,1015.625
159.104,50.78125,1015.625,50.78125,1015.625
159.232,50.78125,1015.625,50.78125,1015.625
159.36,50.78125,1015.625,50.78125,1015.625
159.488,134.765625,2695.3125,52.734375,1054.6875
159.616,74.21875,1484.375,52.734375,1054.6875
159.744,74.21875,1484.375,74.21875,1484.375
159.87199999999999,52.734375,1054.6875,74.21875,1484.375
160.0,50.78125,1015.625,74.21875,1484.375
160.128,74.21875,1484.375,60.546875,1210.9375
160.256,74.21875,1484.375,60.546875,1210.9375
160.384,50.78125,1015.625,60.546875,1210.9375
160.512,60.546875,1210.9375,74.21875,1484.375
160.64,60.546875,1210.9375,74.21875,1484.375
160.768,74.21875,1484.375,74.21875,1484.375
160.896,74.21875,1484.375,74.21875,1484.375
161.024,74.21875,1484.375,74.21875,1484.375
161.152,74.21875,1484.375,74.21875,1484.375
161.28,76.171875,1523.4375,74.21875,1484.375
161.408,74.21875,1484.375,74.21875,1484.375
161.536,74.21875,1484.375,74.21875,1484.375
161.664,74.21875,1484.375,76.171875,1523.4375
161.792,76.171875,1523.4375,76.171875,1523.4375
161.92,76.171875,1523.4375,76.171875,1523.4375
162.048,76.171875,1523.4375,76.171875,1523.4375
162.176,76.171875,1523.4375,76.171875,1523.4375
162.304,76.171875,1523.4375,76.171875,1523.4375
162.432,76.171875,1523.4375,76.171875,1523.4375
162.56,76.171875,1523.4375,76.171875,1523.4375
162.688,76.171875,1523.4375,76.171875,1523.4375
162.816,54.6875,1093.75,56.640625,1132.8125
162.944,54.6875,1093.75,56.640625,1132.8125
163.072,56.640625,1132.8125,56.640625,1132.8125
163.2,56.640625,1132.8125,56.640625,1132.8125
163.328,56.640625,1132.8125,56.640625,1132.8125
163.456,56.640625,1132.8125,56.640625,1132.8125
163.584,56.640625,1132.8125,56.640625,1132.8125
163.712,56.640625,1132.8125,56.640625,1132.8125
163.84,58.59375,1171.875,58.59375,1171.875
163.968,58.59375,1171.875,58.59375,1171.875
164.096,58.59375,1171.875,58.59375,1171.875
164.224,58.59375,1171.875,58.59375,1171.875
164.352,58.59375,1171.875,58.59375,1171.875
164.48,60.546875,1210.9375,58.59375,1171.875
164.608,58.59375,1171.875,58.59375,1171.875
164.736,54.6875,1093.75,58.59375,1171.875
164.864,58.59375,1171.875,60.546875,1210.9375
164.992,60.546875,1210.9375,60.546875,1210.9375
165.12,76.171875,1523.4375,76.171875,1523.4375
165.248,76.171875,1523.4375,76.171875,1523.4375
165.376,76.171875,1523.4375,76.171875,1523.4375
165.504,76.171875,1523.4375,76.171875,1523.4375
165.632,76.171875,1523.4375,76.171875,1523.4375
165.76,76.171875,1523.4375,76.171875,1523.4375
165.888,76.171875,1523.4375,76.171875,1523.4375
166.016,76.171875,1523.4375,76.171875,1523.4375
166.144,62.5,1250.0,62.5,1250.0
166.272,62.5,1250.0,62.5,1250.0
166.4,62.5,1250.0,62.5,1250.0
166.528,62.5,1250.0,62.5,1250.0
166.656,64.453125,1289.0625,62.5,1250.0
166.784,62.5,1250.0,62.5,1250.0
166.912,54.6875,1093.75,64.453125,1289.0625
167.04,76.171875,1523.4375,76.171875,1523.4375
167.168,76.171875,1523.4375,76.171875,1523.4375
167.296,76.171875,1523.4375,76.171875,1523.4375
167.424,76.171875,1523.4375,76.171875,1523.4375
167.552,64.453125,1289.0625,64.453125,1289.0625
167.68,54.6875,1093.75,62.5,1250.0
167.808,54.6875,1093.75,62.5,1250.0
167.936,62.5,1250.0,62.5,1250.0
168.064,52.734375,1054.6875,62.5,1250.0
168.192,66.40625,1328.125,62.5,1250.0
168.32,76.171875,1523.4375,66.40625,1328.125
168.448,76.171875,1523.4375,76.171875,1523.4375
168.576,52.734375,1054.6875,76.171875,1523.4375
168.704,76.171875,1523.4375,76.171875,1523.4375
168.832,76.171875,1523.4375,68.359375,1367.1875
168.96,68.359375,1367.1875,68.359375,1367.1875
169.088,68.359375,1367.1875,68.359375,1367.1875
169.216,68.359375,1367.1875,68.359375,1367.1875
169.344,68.359375,1367.1875,68.359375,1367.1875
169.472,68.359375,1367.1875,68.359375,1367.1875
169.6,68.359375,1367.1875,68.359375,1367.1875
169.728,70.3125,1406.25,70.3125,1406.25
169.856,70.3125,1406.25,70.3125,1406.25
169.984,70.3125,1406.25,70.3125,1406.25
170.112,70.3125,1406.25,70.3125,1406.25
170.24,70.3125,1406.25,70.3125,1406.25
170.368,70.3125,1406.25,70.3125,1406.25
170.496,72.265625,1445.3125,70.3125,1406.25
170.624,70.3125,1406.25,72.265625,1445.3125
170.752,72.265625,1445.3125,72.265625,1445.3125
170.88,72.265625,1445.3125,72.265625,1445.3125
171.008,72.265625,1445.3125,72.265625,1445.3125
171.136,72.265625,1445.3125,72.265625,1445.3125
171.264,72.265625,1445.3125,72.265625,1445.3125
171.392,72.265625,1445.3125,72.265625,1445.3125
171.52,72.265625,1445.3125,72.265625,1445.3125
171.648,74.21875,1484.375,74.21875,1484.375
171.776,74.21875,1484.375,74.21875,1484.375
171.904,74.21875,1484.375,74.21875,1484.375
172.032,74.21875,1484.375,74.21875,1484.375
172.16,74.21875,1484.375,74.21875,1484.375
172.288,74.21875,1484.375,74.21875,1484.375
172.416,74.21875,1484.375,74.21875,1484.375
172.544,74.21875,1484.375,74.21875,1484.375
172.672,74.21875,1484.375,74.21875,1484.375
172.8,74.21875,1484.375,74.21875,1484.375
172.928,74.21875,1484.375,74.21875,1484.375
173.056,74.21875,1484.375,74.21875,1484.375
173.184,76.171875,1523.4375,74.21875,1484.375
173.312,76.171875,1523.4375,74.21875,1484.375
173.44,74.21875,1484.375,74.21875,1484.375
173.568,74.21875,1484.375,74.21875,1484.375
173.696,74.21875,1484.375,74.21875,1484.375
173.824,74.21875,1484.375,74.21875,1484.375
173.952,74.21875,1484.375,74.21875,1484.375
174.08,74.21875,1484.375,74.21875,1484.375
174.208,74.21875,1484.375,74.21875,1484.375
174.336,74.21875,1484.375,74.21875,1484.375
174.464,74.21875,1484.375,74.21875,1484.375
174.592,74.21875,1484.375,74.21875,1484.375
174.72,78.125,1562.5,78.125,1562.5
174.848,78.125,1562.5,78.125,1562.5
174.976,78.125,1562.5,78.125,1562.5
175.104,78.125,1562.5,78.125,1562.5
175.232,78.125,1562.5,78.125,1562.5
175.36,78.125,1562.5,78.125,1562.5
175.488,80.078125,1601.5625,78.125,1562.5
175.616,74.21875,1484.375,78.125,1562.5
175.744,80.078125,1601.5625,80.078125,1601.5625
175.87199999999999,78.125,1562.5,80.078125,1601.5625
176.0,80.078125,1601.5625,80.078125,1601.5625
176.128,80.078125,1601.5625,80.078125,1601.5625
176.256,80.078125,1601.5625,80.078125,1601.5625
176.384,80.078125,1601.5625,80.078125,1601.5625
176.512,74.21875,1484.375,74.21875,1484.375
176.64,74.21875,1484.375,74.21875,1484.375
176.768,74.21875,1484.375,74.21875,1484.375
176.896,74.21875,1484.375,74.21875,1484.375
177.024,74.21875,1484.375,74.21875,1484.375
177.152,74.21875,1484.375,74.21875,1484.375
177.28,74.21875,1484.375,74.21875,1484.375
177.408,74.21875,1484.375,74.21875,1484.375
177.536,74.21875,1484.375,74.21875,1484.375
177.664,54.6875,1093.75,60.546875,1210.9375
177.792,54.6875,1093.75,60.546875,1210.9375
177.92,60.546875,1210.9375,60.546875,1210.9375
178.048,60.546875,1210.9375,60.546875,1210.9375
178.176,60.546875,1210.9375,60.546875,1210.9375
178.304,58.59375,1171.875,60.546875,1210.9375
178.432,60.546875,1210.9375,60.546875,1210.9375
178.56,60.546875,1210.9375,60.546875,1210.9375
178.688,60.546875,1210.9375,60.546875,1210.9375
178.816,60.546875,1210.9375,60.546875,1210.9375
178.944,60.546875,1210.9375,60.546875,1210.9375
179.072,60.546875,1210.9375,60.546875,1210.9375
179.2,62.5,1250.0,60.546875,1210.9375
179.328,62.5,1250.0,60.546875,1210.9375
179.456,60.546875,1210.9375,62.5,1250.0
179.584,60.546875,1210.9375,62.5,1250.0
179.712,62.5,1250.0,62.5,1250.0
179.84,62.5,1250.0,62.5,1250.0
179.968,62.5,1250.0,62.5,1250.0
180.096,62.5,1250.0,62.5,1250.0
180.224,62.5,1250.0,62.5,1250.0
180.352,62.5,1250.0,62.5,1250.0
180.48,62.5,1250.0,62.5,1250.0
180.608,62.5,1250.0,62.5,1250.0
180.736,62.5,1250.0,62.5,1250.0
180.864,62.5,1250.0,62.5,1250.0
180.992,62.5,1250.0,62.5,1250.0
181.12,62.5,1250.0,62.5,1250.0
181.248,62.5,1250.0,62.5,1250.0
181.376,62.5,1250.0,62.5,1250.0
181.504,64.453125,1289.0625,62.5,1250.0
181.632,64.453125,1289.0625,62.5,1250.0
181.76,62.5,1250.0,62.5,1250.0
181.888,62.5,1250.0,64.453125,1289.0625
182.016,64.453125,1289.0625,64.453125,1289.0625
182.144,62.5,1250.0,64.453125,1289.0625
182.272,64.453125,1289.0625,64.453125,1289.0625
182.4,64.453125,1289.0625,64.453125,1289.0625
182.528,64.453125,1289.0625,64.453125,1289.0625
182.656,64.453125,1289.0625,64.453125,1289.0625
182.784,64.453125,1289.0625,64.453125,1289.0625
182.912,64.453125,1289.0625,64.453125,1289.0625
183.04,64.453125,1289.0625,64.453125,1289.0625
183.168,64.453125,1289.0625,64.453125,1289.0625
183.296,64.453125,1289.0625,64.453125,1289.0625
183.424,64.453125,1289.0625,64.453125,1289.0625
183.552,64.453125,1289.0625,64.453125,1289.0625
183.68,64.453125,1289.0625,64.453125,1289.0625
183.808,52.734375,1054.6875,64.453125,1289.0625
183.936,54.6875,1093.75,64.453125,1289.0625
184.064,72.265625,1445.3125,72.265625,1445.3125
184.192,72.265625,1445.3125,72.265625,1445.3125
184.32,72.265625,1445.3125,72.265625,1445.3125
184.448,72.265625,1445.3125,72.265625,1445.3125
184.576,64.453125,1289.0625,72.265625,1445.3125
184.704,64.453125,1289.0625,72.265625,1445.3125
184.832,142.578125,2851.5625,72.265625,1445.3125
184.96,144.53125,2890.625,72.265625,1445.3125
185.088,146.484375,2929.6875,72.265625,1445.3125
185.216,72.265625,1445.3125,72.265625,1445.3125
185.344,72.265625,1445.3125,72.265625,1445.3125
185.472,52.734375,1054.6875,72.265625,1445.3125
185.6,72.265625,1445.3125,72.265625,1445.3125
185.728,109.375,2187.5,72.265625,1445.3125
185.856,72.265625,1445.3125,72.265625,1445.3125
185.984,72.265625,1445.3125,72.265625,1445.3125
186.112,64.453125,1289.0625,64.453125,1289.0625
186.24,64.453125,1289.0625,64.453125,1289.0625
186.368,64.453125,1289.0625,64.453125,1289.0625
186.496,64.453125,1289.0625,64.453125,1289.0625
186.624,72.265625,1445.3125,64.453125,1289.0625
186.752,72.265625,1445.3125,64.453125,1289.0625
186.88,50.78125,1015.625,72.265625,1445.3125
187.008,50.78125,1015.625,72.265625,1445.3125
187.136,72.265625,1445.3125,72.265625,1445.3125
187.264,146.484375,2929.6875,72.265625,1445.3125
187.392,146.484375,2929.6875,72.265625,1445.3125
187.52,72.265625,1445.3125,72.265625,1445.3125
187.648,54.6875,1093.75,64.453125,1289.0625
187.776,64.453125,1289.0625,64.453125,1289.0625
187.904,64.453125,1289.0625,64.453125,1289.0625
188.032,64.453125,1289.0625,64.453125,1289.0625
188.16,144.53125,2890.625,64.453125,1289.0625
188.288,52.734375,1054.6875,64.453125,1289.0625
188.416,52.734375,1054.6875,64.453125,1289.0625
188.544,62.5,1250.0,70.3125,1406.25
188.672,148.4375,2968.75,70.3125,1406.25
188.8,148.4375,2968.75,70.3125,1406.25
188.928,70.3125,1406.25,70.3125,1406.25
189.056,144.53125,2890.625,142.578125,2851.5625
189.184,62.5,1250.0,109.375,2187.5
189.312,62.5,1250.0,109.375,2187.5
189.44,142.578125,2851.5625,109.375,2187.5
189.568,109.375,2187.5,62.5,1250.0
189.696,109.375,2187.5,109.375,2187.5
189.824,62.5,1250.0,109.375,2187.5
189.952,62.5,1250.0,62.5,1250.0
190.08,117.1875,2343.75,62.5,1250.0
190.208,62.5,1250.0,62.5,1250.0
190.336,62.5,1250.0,62.5,1250.0
190.464,54.6875,1093.75,117.1875,2343.75
190.592,146.484375,2929.6875,146.484375,2929.6875
190.72,146.484375,2929.6875,146.484375,2929.6875
190.848,148.4375,2968.75,146.484375,2929.6875
190.976,148.4375,2968.75,146.484375,2929.6875
191.104,70.3125,1406.25,70.3125,1406.25
191.232,70.3125,1406.25,70.3125,1406.25
191.36,62.5,1250.0,70.3125,1406.25
191.488,70.3125,1406.25,70.3125,1406.25
191.616,70.3125,1406.25,70.3125,1406.25
191.744,70.3125,1406.25,70.3125,1406.25
191.87199999999999,54.6875,1093.75,70.3125,1406.25
192.0,54.6875,1093.75,70.3125,1406.25
192.128,105.46875,2109.375,62.5,1250.0
192.256,70.3125,1406.25,54.6875,1093.75
192.384,62.5,1250.0,62.5,1250.0
192.512,50.78125,1015.625,62.5,1250.0
192.64,54.6875,1093.75,62.5,1250.0
192.768,107.421875,2148.4375,62.5,1250.0
192.896,62.5,1250.0,62.5,1250.0
193.024,62.5,1250.0,70.3125,1406.25
193.152,70.3125,1406.25,70.3125,1406.25
193.28,70.3125,1406.25,70.3125,1406.25
193.408,148.4375,2968.75,70.3125,1406.25
193.536,148.4375,2968.75,70.3125,1406.25
193.664,148.4375,2968.75,70.3125,1406.25
193.792,54.6875,1093.75,62.5,1250.0
193.92,62.5,1250.0,62.5,1250.0
194.048,62.5,1250.0,62.5,1250.0
194.176,62.5,1250.0,62.5,1250.0
194.304,62.5,1250.0,62.5,1250.0
194.432,62.5,1250.0,62.5,1250.0
194.56,62.5,1250.0,62.5,1250.0
194.688,62.5,1250.0,62.5,1250.0
194.816,62.5,1250.0,62.5,1250.0
194.944,62.5,1250.0,62.5,1250.0
195.072,146.484375,2929.6875,62.5,1250.0
195.2,62.5,1250.0,62.5,1250.0
195.328,60.546875,1210.9375,62.5,1250.0
195.456,58.59375,1171.875,62.5,1250.0
195.584,60.546875,1210.9375,62.5,1250.0
195.712,146.484375,2929.6875,62.5,1250.0
195.84,146.484375,2929.6875,136.71875,2734.375
195.968,62.5,1250.0,136.71875,2734.375
196.096,136.71875,2734.375,136.71875,2734.375
196.224,136.71875,2734.375,136.71875,2734.375
196.352,62.5,1250.0,136.71875,2734.375
196.48,93.75,1875.0,136.71875,2734.375
196.608,140.625,2812.5,93.75,1875.0
196.736,140.625,2812.5,62.5,1250.0
196.864,62.5,1250.0,62.5,1250.0
196.992,62.5,1250.0,62.5,1250.0
197.12,62.5,1250.0,62.5,1250.0
197.248,62.5,1250.0,62.5,1250.0
197.376,62.5,1250.0,62.5,1250.0
197.504,62.5,1250.0,62.5,1250.0
197.632,62.5,1250.0,62.5,1250.0
197.76,62.5,1250.0,62.5,1250.0
197.888,62.5,1250.0,62.5,1250.0
198.016,62.5,1250.0,62.5,1250.0
198.144,107.421875,2148.4375,107.421875,2148.4375
198.272,148.4375,2968.75,107.421875,2148.4375
198.4,144.53125,2890.625,144.53125,2890.625
198.528,144.53125,2890.625,144.53125,2890.625
198.656,62.5,1250.0,144.53125,2890.625
198.784,148.4375,2968.75,144.53125,2890.625
198.912,148.4375,2968.75,70.3125,1406.25
199.04,54.6875,1093.75,70.3125,1406.25
199.168,54.6875,1093.75,70.3125,1406.25
199.296,70.3125,1406.25,70.3125,1406.25
199.424,70.3125,1406.25,70.3125,1406.25
199.552,70.3125,1406.25,70.3125,1406.25
199.68,134.765625,2695.3125,70.3125,1406.25
199.808,54.6875,1093.75,54.6875,1093.75
199.936,54.6875,1093.75,54.6875,1093.75
200.064,52.734375,1054.6875,54.6875,1093.75
200.192,52.734375,1054.6875,54.6875,1093.75
200.32,54.6875,1093.75,54.6875,1093.75
200.448,54.6875,1093.75,54.6875,1093.75
200.576,54.6875,1093.75,54.6875,1093.75
200.704,62.5,1250.0,62.5,1250.0
200.832,62.5,1250.0,62.5,1250.0
200.96,62.5,1250.0,62.5,1250.0
201.088,62.5,1250.0,62.5,1250.0
201.216,85.9375,1718.75,62.5,1250.0
201.344,60.546875,1210.9375,60.546875,1210.9375
201.472,60.546875,1210.9375,60.546875,1210.9375
201.6,52.734375,1054.6875,60.546875,1210.9375
201.728,52.734375,1054.6875,60.546875,1210.9375
201.856,85.9375,1718.75,62.5,1250.0
201.984,85.9375,1718.75,62.5,1250.0
202.112,62.5,1250.0,62.5,1250.0
202.24,62.5,1250.0,62.5,1250.0
202.368,62.5,1250.0,62.5,1250.0
202.496,52.734375,1054.6875,62.5,1250.0
202.624,54.6875,1093.75,62.5,1250.0
202.752,50.78125,1015.625,62.5,1250.0
202.88,62.5,1250.0,62.5,1250.0
203.008,62.5,1250.0,62.5,1250.0
203.136,62.5,1250.0,62.5,1250.0
203.264,70.3125,1406.25,62.5,1250.0
203.392,54.6875,1093.75,62.5,1250.0
203.52,62.5,1250.0,62.5,1250.0
203.648,50.78125,1015.625,62.5,1250.0
203.776,52.734375,1054.6875,54.6875,1093.75
203.904,62.5,1250.0,52.734375,1054.6875
204.032,62.5,1250.0,52.734375,1054.6875
204.16,52.734375,1054.6875,62.5,1250.0
204.288,52.734375,1054.6875,62.5,1250.0
204.416,70.3125,1406.25,52.734375,1054.6875
204.544,62.5,1250.0,52.734375,1054.6875
204.672,52.734375,1054.6875,52.734375,1054.6875
204.8,52.734375,1054.6875,52.734375,1054.6875
204.928,52.734375,1054.6875,52.734375,1054.6875
205.056,52.734375,1054.6875,52.734375,1054.6875
205.184,70.3125,1406.25,52.734375,1054.6875
205.312,62.5,1250.0,52.734375,1054.6875
205.44,52.734375,1054.6875,52.734375,1054.6875
205.568,52.734375,1054.6875,52.734375,1054.6875
205.696,52.734375,1054.6875,52.734375,1054.6875
205.824,52.734375,1054.6875,52.734375,1054.6875
205.952,52.734375,1054.6875,52.734375,1054.6875
206.08,52.734375,1054.6875,52.734375,1054.6875
206.208,52.734375,1054.6875,52.734375,1054.6875
206.336,54.6875,1093.75,52.734375,1054.6875
206.464,52.734375,1054.6875,52.734375,1054.6875
206.592,52.734375,1054.6875,52.734375,1054.6875
206.72,52.734375,1054.6875,52.734375,1054.6875
206.848,52.734375,1054.6875,52.734375,1054.6875
206.976,52.734375,1054.6875,52.734375,1054.6875
207.104,52.734375,1054.6875,52.734375,1054.6875
207.232,54.6875,1093.75,54.6875,1093.75
207.36,68.359375,1367.1875,54.6875,1093.75
207.488,68.359375,1367.1875,54.6875,1093.75
207.616,54.6875,1093.75,56.640625,1132.8125
207.744,54.6875,1093.75,60.546875,1210.9375
207.87199999999999,66.40625,1328.125,56.640625,1132.8125
208.0,56.640625,1132.8125,54.6875,1093.75
208.128,60.546875,1210.9375,54.6875,1093.75
208.256,52.734375,1054.6875,54.6875,1093.75
208.384,52.734375,1054.6875,52.734375,1054.6875
208.512,54.6875,1093.75,52.734375,1054.6875
208.64,52.734375,1054.6875,52.734375,1054.6875
208.768,52.734375,1054.6875,52.734375,1054.6875
208.896,70.3125,1406.25,54.6875,1093.75
209.024,62.5,1250.0,62.5,1250.0
209.152,52.734375,1054.6875,62.5,1250.0
209.28,72.265625,1445.3125,62.5,1250.0
209.408,72.265625,1445.3125,54.6875,1093.75
209.536,54.6875,1093.75,54.6875,1093.75
209.664,54.6875,1093.75,54.6875,1093.75
209.792,54.6875,1093.75,54.6875,1093.75
209.92,52.734375,1054.6875,54.6875,1093.75
210.048,54.6875,1093.75,54.6875,1093.75
210.176,70.3125,1406.25,60.546875,1210.9375
210.304,70.3125,1406.25,60.546875,1210.9375
210.432,60.546875,1210.9375,60.546875,1210.9375
210.56,66.40625,1328.125,60.546875,1210.9375
210.688,52.734375,1054.6875,60.546875,1210.9375
210.816,54.6875,1093.75,60.546875,1210.9375
210.944,54.6875,1093.75,54.6875,1093.75
211.072,64.453125,1289.0625,54.6875,1093.75
211.2,60.546875,1210.9375,54.6875,1093.75
211.328,52.734375,1054.6875,54.6875,1093.75
211.456,54.6875,1093.75,54.6875,1093.75
211.584,54.6875,1093.75,54.6875,1093.75
211.712,54.6875,1093.75,54.6875,1093.75
211.84,52.734375,1054.6875,54.6875,1093.75
211.968,60.546875,1210.9375,54.6875,1093.75
212.096,70.3125,1406.25,54.6875,1093.75
212.224,74.21875,1484.375,54.6875,1093.75
212.352,54.6875,1093.75,54.6875,1093.75
212.48,54.6875,1093.75,54.6875,1093.75
212.608,54.6875,1093.75,54.6875,1093.75
212.736,54.6875,1093.75,54.6875,1093.75
212.864,52.734375,1054.6875,54.6875,1093.75
212.992,107.421875,2148.4375,80.078125,1601.5625
213.12,109.375,2187.5,80.078125,1601.5625
213.248,80.078125,1601.5625,80.078125,1601.5625
213.376,82.03125,1640.625,80.078125,1601.5625
213.504,80.078125,1601.5625,80.078125,1601.5625
213.632,52.734375,1054.6875,54.6875,1093.75
213.76,54.6875,1093.75,54.6875,1093.75
213.888,54.6875,1093.75,54.6875,1093.75
214.016,54.6875,1093.75,54.6875,1093.75
214.144,52.734375,1054.6875,54.6875,1093.75
214.272,64.453125,1289.0625,54.6875,1093.75
214.4,58.59375,1171.875,54.6875,1093.75
214.528,54.6875,1093.75,54.6875,1093.75
214.656,54.6875,1093.75,54.6875,1093.75
214.784,54.6875,1093.75,54.6875,1093.75
214.912,54.6875,1093.75,54.6875,1093.75
215.04,54.6875,1093.75,54.6875,1093.75
215.168,54.6875,1093.75,54.6875,1093.75
215.296,54.6875,1093.75,54.6875,1093.75
215.424,50.78125,1015.625,54.6875,1093.75
215.552,52.734375,1054.6875,54.6875,1093.75
215.68,54.6875,1093.75,54.6875,1093.75
